iteration,timestamp,P78,P79,T41,J20,J20D,J20B,J21,J21D,J21B,J14,J14D,J14B,J2,J2D,J2B,J13,J13D,J13B,J1,J1D,J1B,J3,J3D,J3B,J6,J6D,J6B,J15,J15D,J15B,J5,J5D,J5B,J19,J19D,J19B,T42,J4,J4D,J4B,J18,J18D,J18B,J12,J12D,J12B,J7,J7D,J7B,J8,J8D,J8B,J16,J16D,J16B,J17,J17D,J17B,J11,J11D,J11B,J10,J10D,J10B,J9,J9D,J9B,J22,J22D,J22B
11,2021-10-27 18:11:18.812418,0.0,1.0,4.179664611816406,80.65354919433594,0.0,0.0,55.579837799072266,0.0,0.0,55.574581146240234,44.00021743774414,44.000099182128906,57.16216278076172,17.600162506103516,17.600038528442383,57.34999465942383,44.00022506713867,44.000099182128906,80.64409637451172,44.000301361083984,44.000099182128906,54.64969253540039,17.600154876708984,17.600038528442383,40.304134368896484,52.80018615722656,52.80011749267578,52.688472747802734,44.00020980834961,44.000099182128906,40.46346664428711,52.80018615722656,52.80011749267578,52.91883850097656,88.00030517578125,88.00019836425781,3.0480000972747803,52.944175720214844,52.800228118896484,52.80011749267578,52.91958999633789,44.00020980834961,44.000099182128906,53.21486282348633,44.00020980834961,44.000099182128906,40.263633728027344,52.80018615722656,52.80011749267578,42.052181243896484,35.20014953613281,35.200077056884766,30.865324020385742,35.20011520385742,35.200077056884766,30.06537437438965,88.00022888183594,88.00019836425781,29.96455955505371,35.200111389160156,35.200077056884766,29.62777328491211,35.200111389160156,35.200077056884766,29.251144409179688,35.20010757446289,35.200077056884766,30.06537437438965,0.0,0.0
12,2021-10-27 18:11:25.504516,0.0,1.0,4.179664611816406,80.65354919433594,0.0,0.0,55.579837799072266,0.0,0.0,55.574581146240234,44.00021743774414,44.000099182128906,57.16216278076172,17.600162506103516,17.600038528442383,57.34999465942383,44.00022506713867,44.000099182128906,80.64409637451172,44.000301361083984,44.000099182128906,54.64969253540039,17.600154876708984,17.600038528442383,40.304134368896484,52.80018615722656,52.80011749267578,52.688472747802734,44.00020980834961,44.000099182128906,40.46346664428711,52.80018615722656,52.80011749267578,52.91883850097656,88.00030517578125,88.00019836425781,3.0480000972747803,52.944175720214844,52.800228118896484,52.80011749267578,52.91958999633789,44.00020980834961,44.000099182128906,53.21486282348633,44.00020980834961,44.000099182128906,40.263633728027344,52.80018615722656,52.80011749267578,42.052181243896484,35.20014953613281,35.200077056884766,30.865324020385742,35.20011520385742,35.200077056884766,30.06537437438965,88.00022888183594,88.00019836425781,29.96455955505371,35.200111389160156,35.200077056884766,29.62777328491211,35.200111389160156,35.200077056884766,29.251144409179688,35.20010757446289,35.200077056884766,30.06537437438965,0.0,0.0
13,2021-10-27 18:11:33.088276,0.0,1.0,3.883984088897705,80.58544921875,0.0,0.0,55.2742805480957,0.0,0.0,55.269901275634766,44.00021743774414,44.000099182128906,56.92326736450195,17.600162506103516,17.600038528442383,57.11500549316406,44.00022506713867,44.000099182128906,80.57589721679688,44.000301361083984,44.000099182128906,54.40427780151367,17.600154876708984,17.600038528442383,40.0549430847168,52.80018615722656,52.80011749267578,52.43205642700195,44.000205993652344,44.000099182128906,40.21394348144531,52.80018615722656,52.80011749267578,52.66770935058594,88.00030517578125,88.00019836425781,3.0480000972747803,52.85777282714844,52.800228118896484,52.80011749267578,52.750579833984375,44.00020980834961,44.000099182128906,53.05982971191406,44.00020980834961,44.000099182128906,40.09482955932617,52.80018615722656,52.80011749267578,41.883689880371094,35.20014953613281,35.200077056884766,30.69588851928711,35.200111389160156,35.200077056884766,29.90074920654297,88.00022888183594,88.00019836425781,29.80140495300293,35.200111389160156,35.200077056884766,29.46320343017578,35.20010757446289,35.200077056884766,29.085180282592773,35.20010757446289,35.200077056884766,29.90074920654297,0.0,0.0
14,2021-10-27 18:11:40.081602,0.0,1.0,3.883984088897705,80.58544921875,0.0,0.0,55.2742805480957,0.0,0.0,55.269901275634766,44.00021743774414,44.000099182128906,56.92326736450195,17.600162506103516,17.600038528442383,57.11500549316406,44.00022506713867,44.000099182128906,80.57589721679688,44.000301361083984,44.000099182128906,54.40427780151367,17.600154876708984,17.600038528442383,40.0549430847168,52.80018615722656,52.80011749267578,52.43205642700195,44.000205993652344,44.000099182128906,40.21394348144531,52.80018615722656,52.80011749267578,52.66770935058594,88.00030517578125,88.00019836425781,3.0603978633880615,55.289676666259766,45.001625061035156,45.00150680541992,55.35791015625,37.501373291015625,37.50125503540039,56.41919708251953,37.50137710571289,37.50125503540039,43.473506927490234,45.001583099365234,45.00150680541992,44.79298782348633,30.00108528137207,30.00100326538086,33.295555114746094,30.001047134399414,30.00100326538086,33.007102966308594,75.00255584716797,75.00251007080078,33.006317138671875,30.001047134399414,30.00100326538086,32.67512512207031,30.00104522705078,30.00100326538086,32.298030853271484,30.00104331970215,30.00100326538086,33.00699996948242,0.0,0.0
15,2021-10-27 18:11:46.188310,0.0,1.0,4.198115825653076,86.00855255126953,0.0,0.0,55.17938232421875,0.0,0.0,55.219234466552734,37.501373291015625,37.50125503540039,59.2053108215332,15.000632286071777,15.00050163269043,59.48867416381836,37.50138854980469,37.50125503540039,85.99744415283203,37.5014762878418,37.50125503540039,56.91488265991211,15.000624656677246,15.00050163269043,43.50556182861328,45.001583099365234,45.00150680541992,54.711544036865234,37.501373291015625,37.50125503540039,43.63201904296875,45.001583099365234,45.00150680541992,54.97581481933594,75.00262451171875,75.00251007080078,3.0603978633880615,55.289676666259766,45.001625061035156,45.00150680541992,55.35791015625,37.501373291015625,37.50125503540039,56.41919708251953,37.50137710571289,37.50125503540039,43.473506927490234,45.001583099365234,45.00150680541992,44.79298782348633,30.00108528137207,30.00100326538086,33.295555114746094,30.001047134399414,30.00100326538086,33.007102966308594,75.00255584716797,75.00251007080078,33.006317138671875,30.001047134399414,30.00100326538086,32.67512512207031,30.00104522705078,30.00100326538086,32.298030853271484,30.00104331970215,30.00100326538086,33.00699996948242,0.0,0.0
16,2021-10-27 18:11:52.540615,0.0,1.0,4.198115825653076,86.00855255126953,0.0,0.0,55.17938232421875,0.0,0.0,55.219234466552734,37.501373291015625,37.50125503540039,59.2053108215332,15.000632286071777,15.00050163269043,59.48867416381836,37.50138854980469,37.50125503540039,85.99744415283203,37.5014762878418,37.50125503540039,56.91488265991211,15.000624656677246,15.00050163269043,43.50556182861328,45.001583099365234,45.00150680541992,54.711544036865234,37.501373291015625,37.50125503540039,43.63201904296875,45.001583099365234,45.00150680541992,54.97581481933594,75.00262451171875,75.00251007080078,3.0480000972747803,54.916748046875,45.00162124633789,45.00150680541992,55.07038497924805,37.501373291015625,37.50125503540039,55.853485107421875,37.50137710571289,37.50125503540039,43.2947883605957,45.001583099365234,45.00150680541992,44.66657257080078,30.00108528137207,30.00100326538086,33.16334915161133,30.001047134399414,30.00100326538086,33.00519561767578,75.00255584716797,75.00251007080078,32.940547943115234,30.00104522705078,30.00100326538086,32.63667297363281,30.00104522705078,30.00100326538086,32.22022247314453,30.00104331970215,30.00100326538086,33.00700378417969,0.0,0.0
17,2021-10-27 18:11:57.752234,0.0,1.0,4.535086631774902,81.14029693603516,0.0,0.0,55.6848258972168,0.0,0.0,55.69438934326172,37.501373291015625,37.50125503540039,58.285369873046875,15.000629425048828,15.00050163269043,58.50638961791992,37.50138473510742,37.50125503540039,81.13154602050781,37.501461029052734,37.50125503540039,56.33208084106445,15.000622749328613,15.00050163269043,43.37353515625,45.001583099365234,45.00150680541992,54.67893981933594,37.50136947631836,37.50125503540039,43.46806335449219,45.001583099365234,45.00150680541992,54.913055419921875,75.00262451171875,75.00251007080078,3.0480000972747803,54.916748046875,45.00162124633789,45.00150680541992,55.07038497924805,37.501373291015625,37.50125503540039,55.853485107421875,37.50137710571289,37.50125503540039,43.2947883605957,45.001583099365234,45.00150680541992,44.66657257080078,30.00108528137207,30.00100326538086,33.16334915161133,30.001047134399414,30.00100326538086,33.00519561767578,75.00255584716797,75.00251007080078,32.940547943115234,30.00104522705078,30.00100326538086,32.63667297363281,30.00104522705078,30.00100326538086,32.22022247314453,30.00104331970215,30.00100326538086,33.00700378417969,0.0,0.0
18,2021-10-27 18:12:03.192249,0.0,1.0,4.789660453796387,81.17906188964844,0.0,0.0,55.96305465698242,0.0,0.0,55.96993637084961,37.50137710571289,37.50125503540039,58.44554138183594,15.000630378723145,15.00050163269043,58.65910720825195,37.50138473510742,37.50125503540039,81.17036437988281,37.501461029052734,37.50125503540039,56.47755813598633,15.00062370300293,15.00050163269043,43.469581604003906,45.001583099365234,45.00150680541992,54.81587219238281,37.501373291015625,37.50125503540039,43.5710334777832,45.001583099365234,45.00150680541992,55.04975891113281,75.00262451171875,75.00251007080078,3.0480000972747803,55.06216049194336,45.00162124633789,45.00150680541992,55.1724739074707,37.501373291015625,37.50125503540039,55.88112258911133,37.50137710571289,37.50125503540039,43.39878845214844,45.001583099365234,45.00150680541992,44.759029388427734,30.00108528137207,30.00100326538086,33.26438522338867,30.001047134399414,30.00100326538086,33.006160736083984,75.00255584716797,75.00251007080078,32.94971466064453,30.00104522705078,30.00100326538086,32.65217208862305,30.00104522705078,30.00100326538086,32.270301818847656,30.00104331970215,30.00100326538086,33.00699234008789,0.0,0.0
19,2021-10-27 18:12:10.600252,0.0,1.0,4.789660453796387,81.17906188964844,0.0,0.0,55.96305465698242,0.0,0.0,55.96993637084961,37.50137710571289,37.50125503540039,58.44554138183594,15.000630378723145,15.00050163269043,58.65910720825195,37.50138473510742,37.50125503540039,81.17036437988281,37.501461029052734,37.50125503540039,56.47755813598633,15.00062370300293,15.00050163269043,43.469581604003906,45.001583099365234,45.00150680541992,54.81587219238281,37.501373291015625,37.50125503540039,43.5710334777832,45.001583099365234,45.00150680541992,55.04975891113281,75.00262451171875,75.00251007080078,3.0480000972747803,55.183895111083984,45.001625061035156,45.00150680541992,55.25956344604492,37.501373291015625,37.50125503540039,55.905059814453125,37.50137710571289,37.50125503540039,43.484214782714844,45.001583099365234,45.00150680541992,44.83451461791992,30.00108528137207,30.00100326538086,33.34987258911133,30.001047134399414,30.00100326538086,33.006690979003906,75.00255584716797,75.00251007080078,32.95686721801758,30.00104522705078,30.00100326538086,32.664306640625,30.00104522705078,30.00100326538086,32.309364318847656,30.00104331970215,30.00100326538086,33.006996154785156,0.0,0.0
20,2021-10-27 18:12:15.667024,0.0,1.0,4.879048824310303,81.1961441040039,0.0,0.0,56.084720611572266,0.0,0.0,56.090572357177734,37.50137710571289,37.50125503540039,58.51590347290039,15.000630378723145,15.00050163269043,58.72626495361328,37.50138473510742,37.50125503540039,81.18746948242188,37.501461029052734,37.50125503540039,56.541282653808594,15.00062370300293,15.00050163269043,43.510948181152344,45.001583099365234,45.00150680541992,54.87565994262695,37.501373291015625,37.50125503540039,43.61558532714844,45.001583099365234,45.00150680541992,55.109012603759766,75.00263214111328,75.00251007080078,3.0480000972747803,55.183895111083984,45.001625061035156,45.00150680541992,55.25956344604492,37.501373291015625,37.50125503540039,55.905059814453125,37.50137710571289,37.50125503540039,43.484214782714844,45.001583099365234,45.00150680541992,44.83451461791992,30.00108528137207,30.00100326538086,33.34987258911133,30.001047134399414,30.00100326538086,33.006690979003906,75.00255584716797,75.00251007080078,32.95686721801758,30.00104522705078,30.00100326538086,32.664306640625,30.00104522705078,30.00100326538086,32.309364318847656,30.00104331970215,30.00100326538086,33.006996154785156,0.0,0.0
21,2021-10-27 18:12:21.428246,0.0,1.0,4.879048824310303,81.1961441040039,0.0,0.0,56.084720611572266,0.0,0.0,56.090572357177734,37.50137710571289,37.50125503540039,58.51590347290039,15.000630378723145,15.00050163269043,58.72626495361328,37.50138473510742,37.50125503540039,81.18746948242188,37.501461029052734,37.50125503540039,56.541282653808594,15.00062370300293,15.00050163269043,43.510948181152344,45.001583099365234,45.00150680541992,54.87565994262695,37.501373291015625,37.50125503540039,43.61558532714844,45.001583099365234,45.00150680541992,55.109012603759766,75.00263214111328,75.00251007080078,3.0480000972747803,52.46760559082031,56.84196472167969,56.841854095458984,52.39580154418945,47.36832046508789,47.36821365356445,52.50199508666992,47.36832046508789,47.36821365356445,39.239036560058594,56.8419189453125,56.841854095458984,41.281436920166016,37.8946418762207,37.894569396972656,30.256818771362305,37.89460372924805,37.894569396972656,29.254926681518555,94.73645782470703,94.7364273071289,29.112634658813477,37.89459991455078,37.894569396972656,28.752012252807617,37.89459991455078,37.894569396972656,28.345029830932617,37.894596099853516,37.894569396972656,29.254926681518555,0.0,0.0
22,2021-10-27 18:12:26.966132,0.0,1.0,4.415095806121826,80.52577209472656,0.0,0.0,55.937965393066406,0.0,0.0,55.91593551635742,47.36833190917969,47.36821365356445,56.98597717285156,18.94740867614746,18.947284698486328,57.15251159667969,47.36833953857422,47.36821365356445,80.5161361694336,47.36841583251953,47.36821365356445,54.17224884033203,18.947399139404297,18.947284698486328,39.09416198730469,56.8419189453125,56.841854095458984,52.0367431640625,47.36832046508789,47.36821365356445,39.28213119506836,56.8419189453125,56.841854095458984,52.24456787109375,94.73653411865234,94.7364273071289,3.0480000972747803,52.46760559082031,56.84196472167969,56.841854095458984,52.39580154418945,47.36832046508789,47.36821365356445,52.50199508666992,47.36832046508789,47.36821365356445,39.239036560058594,56.8419189453125,56.841854095458984,41.281436920166016,37.8946418762207,37.894569396972656,30.256818771362305,37.89460372924805,37.894569396972656,29.254926681518555,94.73645782470703,94.7364273071289,29.112634658813477,37.89459991455078,37.894569396972656,28.752012252807617,37.89459991455078,37.894569396972656,28.345029830932617,37.894596099853516,37.894569396972656,29.254926681518555,0.0,0.0
23,2021-10-27 18:12:32.678488,0.0,1.0,3.981081008911133,80.42461395263672,0.0,0.0,55.48929214477539,0.0,0.0,55.469818115234375,47.36833190917969,47.36821365356445,56.62860870361328,18.947406768798828,18.947284698486328,56.80146789550781,47.36833572387695,47.36821365356445,80.41482543945312,47.36841583251953,47.36821365356445,53.80782699584961,18.947397232055664,18.947284698486328,38.72796630859375,56.8419189453125,56.841854095458984,51.66019821166992,47.36832046508789,47.36821365356445,38.91511917114258,56.8419189453125,56.841854095458984,51.87385559082031,94.73653411865234,94.7364273071289,3.0480000972747803,52.0843391418457,56.84196090698242,56.841854095458984,52.021209716796875,47.36832046508789,47.36821365356445,52.15140151977539,47.36832046508789,47.36821365356445,38.86033248901367,56.8419189453125,56.841854095458984,40.9039192199707,37.89463806152344,37.894569396972656,29.877878189086914,37.89460372924805,37.894569396972656,28.88555335998535,94.73645782470703,94.7364273071289,28.746334075927734,37.89459991455078,37.894569396972656,28.382787704467773,37.894596099853516,37.894569396972656,27.972959518432617,37.894596099853516,37.894569396972656,28.88555335998535,0.0,0.0
24,2021-10-27 18:12:38.565306,0.0,1.0,3.981081008911133,80.42461395263672,0.0,0.0,55.48929214477539,0.0,0.0,55.469818115234375,47.36833190917969,47.36821365356445,56.62860870361328,18.947406768798828,18.947284698486328,56.80146789550781,47.36833572387695,47.36821365356445,80.41482543945312,47.36841583251953,47.36821365356445,53.80782699584961,18.947397232055664,18.947284698486328,38.72796630859375,56.8419189453125,56.841854095458984,51.66019821166992,47.36832046508789,47.36821365356445,38.91511917114258,56.8419189453125,56.841854095458984,51.87385559082031,94.73653411865234,94.7364273071289,3.0480000972747803,51.72645950317383,56.84196090698242,56.841854095458984,51.67070007324219,47.36832046508789,47.36821365356445,51.824466705322266,47.36832046508789,47.36821365356445,38.50653076171875,56.8419189453125,56.841854095458984,40.551185607910156,37.89463806152344,37.894569396972656,29.52368927001953,37.89459991455078,37.894569396972656,28.54056739807129,94.73645782470703,94.7364273071289,28.40428352355957,37.894596099853516,37.894569396972656,28.03794288635254,37.894596099853516,37.894569396972656,27.625394821166992,37.894596099853516,37.894569396972656,28.54056739807129,0.0,0.0
25,2021-10-27 18:12:46.084323,0.0,1.0,3.7746126651763916,80.37681579589844,0.0,0.0,55.27589797973633,0.0,0.0,55.2575798034668,47.36833190917969,47.36821365356445,56.459110260009766,18.947406768798828,18.947284698486328,56.63495635986328,47.36833572387695,47.36821365356445,80.36695098876953,47.36841583251953,47.36821365356445,53.63484191894531,18.947397232055664,18.947284698486328,38.55396270751953,56.8419189453125,56.841854095458984,51.48124313354492,47.36832046508789,47.36821365356445,38.7407341003418,56.8419189453125,56.841854095458984,51.69774627685547,94.73653411865234,94.7364273071289,3.0480000972747803,51.72645950317383,56.84196090698242,56.841854095458984,51.67070007324219,47.36832046508789,47.36821365356445,51.824466705322266,47.36832046508789,47.36821365356445,38.50653076171875,56.8419189453125,56.841854095458984,40.551185607910156,37.89463806152344,37.894569396972656,29.52368927001953,37.89459991455078,37.894569396972656,28.54056739807129,94.73645782470703,94.7364273071289,28.40428352355957,37.894596099853516,37.894569396972656,28.03794288635254,37.894596099853516,37.894569396972656,27.625394821166992,37.894596099853516,37.894569396972656,28.54056739807129,0.0,0.0
